assistedflash,assister_X,assister_Y,assister_Z,assister_health,assister_place,assister_name,assister_steamid,assister_side,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,attackerblind,attackerinair,ct_side,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,t_side,thrusmoke,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,round_num
false,,,,,,,,,2169.8909,303.7646,160.03125,11.0,BombsiteA,Twistzz,76561198016255205,t,false,false,ct,22.655443,15,107,0,true,head,false,false,0,0,t,false,73501,2200.0498,1194.9159,180.03125,67,Arch,torzsi,76561198355739212,ct,ak47,17293822569122496519,41540472180,"",0,10
false,1842.2537,-64.643005,141.84328,0.0,BombsiteA,Brollan,76561198138828475,ct,2002.8116,58.603737,126.37099,49.0,BombsiteA,xertioN,76561198193174134,ct,false,false,ct,18.61317,5,27,0,false,stomach,false,false,0,0,t,false,73644,2589.3538,486.48584,216.03125,25,Graveyard,NAF,76561198001151695,t,m4a1,17293822569141239824,17196899471,"",0,10
false,164.79723,1216.8727,94.644844,0.0,Banana,siuhy,76561198150673360,t,2319.1377,331.52936,128.13081,11.0,BombsiteA,Twistzz,76561198016255205,t,false,false,ct,9.762784,15,109,0,true,head,false,false,0,0,t,false,73724,2058.212,50.436157,125.856224,22,BombsiteA,xertioN,76561198193174134,ct,ak47,17293822569122496519,41540472180,"",0,10
false,,,,,,,,,401.91217,2119.8289,139.81508,100.0,Banana,torzsi,76561198355739212,ct,false,false,ct,15.157744,1,110,0,false,chest,false,false,0,0,t,true,76052,278.18246,1544.2223,122.27376,100,Banana,NertZ,76561198053126645,t,awp,17293822569152249865,43926699540,"",0,11
false,1245.0565,465.49878,117.87587,17.0,Middle,siuhy,76561198150673360,t,1289.1903,556.7721,125.03125,79.0,Middle,ultimate,76561198283989223,t,false,false,ct,18.420256,1,110,0,false,chest,false,false,0,0,t,true,77137,1579.2996,1220.569,177.03125,4,Arch,xertioN,76561198193174134,ct,awp,17293822569125249033,41791886981,"",0,11
false,,,,,,,,,1406.3452,1201.3448,177.86943,8.0,TopofMid,Brollan,76561198138828475,ct,false,false,ct,24.671913,4,14,0,false,stomach,false,false,0,0,t,true,77218,1346.5388,233.07124,136.79309,7,TopofMid,Twistzz,76561198016255205,t,mp9,17293822569132064802,22287701199,"",0,11
false,1346.5388,233.07124,136.79309,0.0,TopofMid,Twistzz,76561198016255205,t,1277.3972,461.36584,120.03124,17.0,Middle,siuhy,76561198150673360,t,false,false,ct,20.160086,0,21,0,false,left_leg,false,false,0,0,t,true,77298,1574.9374,1194.2085,193.21875,8,Arch,Brollan,76561198138828475,ct,galilar,17293822569154478093,30622150224,"",0,11
false,,,,,,,,,2343.0857,-224.67218,97.91347,100.0,Pit,Jimpphat,76561198855375325,ct,false,false,ct,10.729254,4,13,0,false,chest,false,false,0,0,t,false,78906,1949.808,-203.11987,260.03125,6,Apartments,NAF,76561198001151695,t,mp9,17293822569109258274,36592164114,"",0,11
false,1579.2996,1220.569,177.03125,0.0,Arch,xertioN,76561198193174134,ct,2088.62,-205.69531,256.7604,100.0,Balcony,Spinx,76561198063336407,ct,false,false,ct,14.02872,4,19,0,false,chest,false,false,1,0,t,false,79119,1639.2789,83.39854,130.06642,17,BombsiteA,siuhy,76561198150673360,t,famas,17293822569162932234,40706755679,"",0,11
false,,,,,,,,,1454.2084,173.96367,132.03125,79.0,TopofMid,ultimate,76561198283989223,t,false,false,ct,18.935652,1,110,0,false,chest,false,false,1,0,t,false,79154,2090.6353,-192.11719,256.23795,100,Balcony,Spinx,76561198063336407,ct,awp,17293822569125249033,41791886981,"",0,11
false,,,,,,,,,2404.8938,245.63539,135.74358,34.0,BombsiteA,torzsi,76561198355739212,ct,false,false,ct,15.134163,1,110,0,false,chest,false,false,0,0,t,false,79378,1828.8896,126.02279,136.93103,79,BombsiteA,ultimate,76561198283989223,t,awp,17293822569152249865,43926699540,"",0,11
