armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
57,702.2888,-100.84796,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,4,21,4,chest,t,18747,946.42676,-1024.4205,-767.96875,25,Tunnels,Jimpphat,76561198855375325,t,m4a1,21,3
53,700.3913,-101.33893,-639.96875,100.0,BombsiteB,Mzinho,76561198838822582,ct,ct,4,21,0,chest,t,18753,949.7879,-1023.59424,-767.96875,4,Tunnels,Jimpphat,76561198855375325,t,m4a1,4,3
100,1403.7101,-655.96185,-222.96875,100.0,Catwalk,Mzinho,76561198838822582,ct,ct,0,1,99,generic,t,22340,739.8883,-1561.83,-415.96875,100,Mini,Senzu,76561198920720017,ct,hegrenade,1,4
99,644.0543,844.0982,-479.96875,100.0,Ramp,910-,76561199203563345,ct,ct,1,109,0,chest,t,22656,147.8744,-279.89966,-415.46875,100,Trophy,Jimpphat,76561198855375325,t,awp,100,4
93,879.2297,-2346.369,-415.96875,100.0,Outside,xertioN,76561198193174134,t,ct,0,25,75,chest,t,22668,1321.3793,-394.60657,-127.96875,100,Catwalk,Mzinho,76561198838822582,ct,deagle,25,4
97,1336.8291,-397.93677,-127.96875,75.0,Catwalk,Mzinho,76561198838822582,ct,ct,3,25,75,chest,t,22736,952.811,-2362.6477,-415.96875,100,Outside,xertioN,76561198193174134,t,ak47,25,4
94,1338.9307,-398.33557,-127.96875,75.0,Catwalk,Mzinho,76561198838822582,ct,ct,3,25,50,chest,t,22743,943.23444,-2360.8262,-415.96875,75,Outside,xertioN,76561198193174134,t,ak47,25,4
90,1077.4869,-1259.1327,-407.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,4,23,27,chest,t,22758,954.64044,-2363.1233,-415.96875,50,Outside,xertioN,76561198193174134,t,m4a1,23,4
86,1079.9814,-1254.1932,-407.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,4,23,4,chest,t,22765,957.8721,-2363.7622,-415.96875,27,Outside,xertioN,76561198193174134,t,m4a1,23,4
90,964.38806,-2365.0447,-415.96875,4.0,Outside,xertioN,76561198193174134,t,ct,3,99,0,head,t,22784,1343.188,-399.11414,-127.96875,75,Catwalk,Mzinho,76561198838822582,ct,deagle,75,4
78,1283.7188,-1175.1194,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,8,17,0,stomach,t,22904,855.3493,-2332.2537,-415.96875,4,Outside,xertioN,76561198193174134,t,hkp2000,4,4
0,721.39197,-1419.1869,-415.96875,99.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,35,65,left_arm,t,24645,238.86499,-1262.1277,-415.96875,100,Squeaky,torzsi,76561198355739212,t,ak47,35,4
96,714.5968,-1432.2612,-415.96875,99.0,BombsiteA,Senzu,76561198920720017,ct,ct,4,27,73,chest,t,24658,450.74408,-1365.7756,-415.96875,100,BombsiteA,Brollan,76561198138828475,t,ak47,27,4
0,703.5972,-1458.6066,-415.46875,99.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,5,60,chest,t,24683,235.96681,-1205.8588,-415.96875,65,Squeaky,torzsi,76561198355739212,t,ak47,5,4
97,165.55803,-1359.1129,-415.96875,100.0,Squeaky,Spinx,76561198063336407,t,ct,3,5,94,generic,t,24699,693.6821,-1473.3013,-415.46875,99,BombsiteA,Senzu,76561198920720017,ct,hegrenade,5,4
96,,,,,,,,,ct,0,8,65,generic,t,24718,463.96744,-1422.8014,-605.84375,73,Vents,Brollan,76561198138828475,t,"",8,4
95,1362.2747,-985.44464,-767.96875,100.0,Tunnels,910-,76561199203563345,ct,ct,1,111,0,chest,t,25451,863.9448,-1007.0477,-767.96875,65,BombsiteB,Brollan,76561198138828475,t,awp,65,4
0,1289.5122,-703.2532,-639.96875,100.0,Tunnels,910-,76561199203563345,ct,ct,0,142,0,stomach,t,25666,1266.9392,-945.763,-767.96875,60,Tunnels,torzsi,76561198355739212,t,awp,60,4
99,169.78813,-1199.7448,-415.96875,100.0,Squeaky,Spinx,76561198063336407,t,ct,1,20,80,right_arm,t,26078,849.26483,-1614.079,-393.51562,100,Mini,Techno4K,76561198966340160,ct,tec9,20,4
96,352.033,-1186.9541,-251.96875,94.0,HutRoof,Senzu,76561198920720017,ct,ct,4,27,73,left_arm,t,26302,340.25897,-1345.4761,-415.96875,100,BombsiteA,Spinx,76561198063336407,t,ak47,27,4
91,352.033,-1186.9541,-251.96875,94.0,HutRoof,Senzu,76561198920720017,ct,ct,5,34,39,stomach,t,26314,347.48453,-1363.9956,-415.96875,73,BombsiteA,Spinx,76561198063336407,t,ak47,34,4
91,352.033,-1186.9541,-251.96875,94.0,HutRoof,Senzu,76561198920720017,ct,ct,0,142,0,head,t,26321,350.18106,-1371.6417,-415.96875,39,BombsiteA,Spinx,76561198063336407,t,ak47,39,4
97,170.30371,-1328.1553,-415.96875,100.0,Squeaky,Senzu,76561198920720017,ct,ct,3,27,73,neck,t,31317,-433.5702,-859.07227,-415.96875,100,Lobby,Brollan,76561198138828475,t,ak47,27,5
94,170.43303,-1327.9939,-415.96875,100.0,Squeaky,Senzu,76561198920720017,ct,ct,3,27,46,chest,t,31323,-432.0959,-857.1857,-415.96875,73,Lobby,Brollan,76561198138828475,t,ak47,27,5
82,-432.0959,-857.1857,-415.96875,73.0,Lobby,Brollan,76561198138828475,t,ct,15,108,0,head,t,31323,170.43303,-1327.9939,-415.96875,100,Squeaky,Senzu,76561198920720017,ct,ak47,100,5
93,16.844065,-292.17957,-415.96875,100.0,Trophy,910-,76561199203563345,ct,ct,1,110,0,chest,t,33778,-268.0846,-1011.90845,-415.96875,46,Lobby,Brollan,76561198138828475,t,awp,46,5
92,-232.44836,-1193.3551,-413.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,1,99,generic,t,35226,909.5484,-1245.267,-414.96875,100,BombsiteA,910-,76561199203563345,ct,inferno,1,5
92,-232.46014,-1193.4375,-413.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,2,97,generic,t,35239,907.95166,-1265.5089,-415.96875,99,BombsiteA,910-,76561199203563345,ct,inferno,2,5
92,-232.75513,-1195.3407,-413.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,3,94,generic,t,35252,907.15063,-1285.7848,-415.96875,97,BombsiteA,910-,76561199203563345,ct,inferno,3,5
92,-232.87604,-1196.1173,-415.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,4,90,generic,t,35264,907.0602,-1288.9011,-415.96875,94,BombsiteA,910-,76561199203563345,ct,inferno,4,5
92,-233.07336,-1197.39,-415.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,4,86,generic,t,35277,907.3693,-1282.2456,-415.96875,90,BombsiteA,910-,76561199203563345,ct,inferno,4,5
92,-232.80243,-1195.6414,-413.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,5,81,generic,t,35290,907.9921,-1260.9873,-415.96875,86,BombsiteA,910-,76561199203563345,ct,inferno,5,5
92,-226.58997,-1196.6858,-415.96875,100.0,Squeaky,Jimpphat,76561198855375325,t,ct,0,6,75,generic,t,35303,907.9383,-1225.297,-415.96875,81,BombsiteA,910-,76561199203563345,ct,inferno,6,5
100,406.2203,-612.475,-415.96875,100.0,BombsiteA,Techno4K,76561198966340160,ct,ct,0,1,99,generic,t,35303,162.80307,-986.0262,-415.96875,100,Lobby,Spinx,76561198063336407,t,inferno,1,5
96,2011.9349,-2047.5173,-415.96875,100.0,Garage,bLitz,76561198959824088,ct,ct,4,22,78,chest,t,35526,627.28125,-1941.4556,-415.96875,100,Outside,xertioN,76561198193174134,t,m4a1,22,5
97,630.80994,-1956.6279,-415.96875,78.0,Outside,xertioN,76561198193174134,t,ct,3,26,74,chest,t,35560,2009.9352,-2068.131,-415.96875,100,Garage,bLitz,76561198959824088,ct,ak47,26,5
