thrower_steamid,thrower,grenade_type,tick,X,Y,Z,entity_id,round_num
76561198850020186,latto,CFlashbang,10032,,,,345,2
76561197973140692,mezii,CFlashbang,10032,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10032,,,,360,2
76561198113666193,ZywOo,CFlashbang,10032,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10032,,,,365,2
76561197989744167,apEX,CFlashbang,10032,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10032,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10032,1312.5938,420.53125,324.71875,518,2
76561198194325317,dumau,CFlashbangProjectile,10032,527.03125,628.25,209.1875,520,2
76561197989744167,apEX,CSmokeGrenade,10040,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10040,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10040,,,,341,2
76561198850020186,latto,CSmokeGrenade,10040,,,,343,2
76561198850020186,latto,CFlashbang,10040,,,,345,2
76561197973140692,mezii,CFlashbang,10040,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10040,,,,360,2
76561198113666193,ZywOo,CFlashbang,10040,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10040,,,,365,2
76561197989744167,apEX,CFlashbang,10040,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10040,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10040,1375.875,361.125,371.78125,518,2
76561198194325317,dumau,CFlashbangProjectile,10040,600.5,608.5625,235.09375,520,2
76561197989744167,apEX,CSmokeGrenade,10048,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10048,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10048,,,,341,2
76561198850020186,latto,CSmokeGrenade,10048,,,,343,2
76561198850020186,latto,CFlashbang,10048,,,,345,2
76561197973140692,mezii,CFlashbang,10048,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10048,,,,360,2
76561198113666193,ZywOo,CFlashbang,10048,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10048,,,,365,2
76561197989744167,apEX,CFlashbang,10048,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10048,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10048,1439.1562,301.75,413.875,518,2
76561198194325317,dumau,CFlashbangProjectile,10048,673.96875,588.875,255.96875,520,2
76561197989744167,apEX,CSmokeGrenade,10056,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10056,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10056,,,,341,2
76561198850020186,latto,CSmokeGrenade,10056,,,,343,2
76561198850020186,latto,CFlashbang,10056,,,,345,2
76561197973140692,mezii,CFlashbang,10056,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10056,,,,360,2
76561198113666193,ZywOo,CFlashbang,10056,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10056,,,,365,2
76561197989744167,apEX,CFlashbang,10056,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10056,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10056,1502.4062,242.375,450.9375,518,2
76561198194325317,dumau,CFlashbangProjectile,10056,747.4375,569.1875,271.84375,520,2
76561197989744167,apEX,CSmokeGrenade,10064,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10064,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10064,,,,341,2
76561198850020186,latto,CSmokeGrenade,10064,,,,343,2
76561198850020186,latto,CFlashbang,10064,,,,345,2
76561197973140692,mezii,CFlashbang,10064,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10064,,,,360,2
76561198113666193,ZywOo,CFlashbang,10064,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10064,,,,365,2
76561197989744167,apEX,CFlashbang,10064,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10064,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10064,1565.6875,183.0,483.03125,518,2
76561198194325317,dumau,CFlashbangProjectile,10064,820.9375,549.53125,282.75,520,2
76561197989744167,apEX,CSmokeGrenade,10072,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10072,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10072,,,,341,2
76561198850020186,latto,CSmokeGrenade,10072,,,,343,2
76561198850020186,latto,CFlashbang,10072,,,,345,2
76561197973140692,mezii,CFlashbang,10072,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10072,,,,360,2
76561198113666193,ZywOo,CFlashbang,10072,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10072,,,,365,2
76561197989744167,apEX,CFlashbang,10072,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10072,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10072,1628.9688,123.625,510.09375,518,2
76561198194325317,dumau,CFlashbangProjectile,10072,894.40625,529.84375,288.625,520,2
76561197989744167,apEX,CSmokeGrenade,10080,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10080,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10080,,,,341,2
76561198850020186,latto,CSmokeGrenade,10080,,,,343,2
76561198850020186,latto,CFlashbang,10080,,,,345,2
76561197973140692,mezii,CFlashbang,10080,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10080,,,,360,2
76561198113666193,ZywOo,CFlashbang,10080,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10080,,,,365,2
76561197989744167,apEX,CFlashbang,10080,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10080,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10080,1692.2188,64.25,532.1875,518,2
76561198194325317,dumau,CFlashbangProjectile,10080,967.875,510.15625,289.49997,520,2
76561197989744167,apEX,CSmokeGrenade,10088,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10088,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10088,,,,341,2
76561198850020186,latto,CSmokeGrenade,10088,,,,343,2
76561198850020186,latto,CFlashbang,10088,,,,345,2
76561197973140692,mezii,CFlashbang,10088,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10088,,,,360,2
76561198113666193,ZywOo,CFlashbang,10088,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10088,,,,365,2
76561197989744167,apEX,CFlashbang,10088,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10088,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10088,1755.5,4.84375,549.25,518,2
76561198194325317,dumau,CFlashbangProjectile,10088,1041.3438,490.46875,285.40625,520,2
76561197989744167,apEX,CSmokeGrenade,10096,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10096,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10096,,,,341,2
76561198850020186,latto,CSmokeGrenade,10096,,,,343,2
76561198850020186,latto,CFlashbang,10096,,,,345,2
76561197973140692,mezii,CFlashbang,10096,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10096,,,,360,2
76561198113666193,ZywOo,CFlashbang,10096,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10096,,,,365,2
76561197989744167,apEX,CFlashbang,10096,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10096,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10096,1818.7812,-54.53125,561.34375,518,2
76561198194325317,dumau,CFlashbangProjectile,10096,1114.8125,470.78125,276.28125,520,2
76561197989744167,apEX,CSmokeGrenade,10104,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10104,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10104,,,,341,2
76561198850020186,latto,CSmokeGrenade,10104,,,,343,2
76561198850020186,latto,CFlashbang,10104,,,,345,2
76561197973140692,mezii,CFlashbang,10104,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10104,,,,360,2
76561198113666193,ZywOo,CFlashbang,10104,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10104,,,,365,2
76561197989744167,apEX,CFlashbang,10104,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10104,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10104,1882.0312,-113.90625,568.40625,518,2
76561198194325317,dumau,CFlashbangProjectile,10104,1188.3125,451.09375,262.15625,520,2
76561197989744167,apEX,CSmokeGrenade,10112,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10112,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10112,,,,341,2
76561198850020186,latto,CSmokeGrenade,10112,,,,343,2
76561198850020186,latto,CFlashbang,10112,,,,345,2
76561197973140692,mezii,CFlashbang,10112,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10112,,,,360,2
76561198113666193,ZywOo,CFlashbang,10112,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10112,,,,365,2
76561197989744167,apEX,CFlashbang,10112,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10112,1395.4062,532.75,120.1875,376,2
76561198074017668,lux,CFlashbangProjectile,10112,1945.3125,-173.28125,570.5,518,2
76561198194325317,dumau,CFlashbangProjectile,10112,1261.7812,431.4375,243.0625,520,2
76561197989744167,apEX,CSmokeGrenade,10120,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10120,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10120,,,,341,2
76561198850020186,latto,CSmokeGrenade,10120,,,,343,2
76561198850020186,latto,CFlashbang,10120,,,,345,2
76561197973140692,mezii,CFlashbang,10120,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10120,,,,360,2
76561198113666193,ZywOo,CFlashbang,10120,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10120,,,,365,2
76561197989744167,apEX,CFlashbang,10120,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10120,1395.4062,532.75,120.1875,376,2
76561198194325317,dumau,CFlashbangProjectile,10120,1335.25,411.75,218.9375,520,2
76561197989744167,apEX,CSmokeGrenade,10128,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10128,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10128,,,,341,2
76561198850020186,latto,CSmokeGrenade,10128,,,,343,2
76561198850020186,latto,CFlashbang,10128,,,,345,2
76561197973140692,mezii,CFlashbang,10128,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10128,,,,360,2
76561198113666193,ZywOo,CFlashbang,10128,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10128,,,,365,2
76561197989744167,apEX,CFlashbang,10128,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10128,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10136,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10136,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10136,,,,341,2
76561198850020186,latto,CSmokeGrenade,10136,,,,343,2
76561198850020186,latto,CFlashbang,10136,,,,345,2
76561197973140692,mezii,CFlashbang,10136,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10136,,,,360,2
76561198113666193,ZywOo,CFlashbang,10136,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10136,,,,365,2
76561197989744167,apEX,CFlashbang,10136,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10136,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10144,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10144,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10144,,,,341,2
76561198850020186,latto,CSmokeGrenade,10144,,,,343,2
76561198850020186,latto,CFlashbang,10144,,,,345,2
76561197973140692,mezii,CFlashbang,10144,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10144,,,,360,2
76561198113666193,ZywOo,CFlashbang,10144,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10144,,,,365,2
76561197989744167,apEX,CFlashbang,10144,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10144,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10152,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10152,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10152,,,,341,2
76561198850020186,latto,CSmokeGrenade,10152,,,,343,2
76561198850020186,latto,CFlashbang,10152,,,,345,2
76561197973140692,mezii,CFlashbang,10152,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10152,,,,360,2
76561198113666193,ZywOo,CFlashbang,10152,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10152,,,,365,2
76561197989744167,apEX,CFlashbang,10152,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10152,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10160,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10160,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10160,,,,341,2
76561198850020186,latto,CSmokeGrenade,10160,,,,343,2
76561198850020186,latto,CFlashbang,10160,,,,345,2
76561197973140692,mezii,CFlashbang,10160,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10160,,,,360,2
76561198113666193,ZywOo,CFlashbang,10160,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10160,,,,365,2
76561197989744167,apEX,CFlashbang,10160,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10160,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10168,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10168,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10168,,,,341,2
76561198850020186,latto,CSmokeGrenade,10168,,,,343,2
76561198850020186,latto,CFlashbang,10168,,,,345,2
76561197973140692,mezii,CFlashbang,10168,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10168,,,,360,2
76561198113666193,ZywOo,CFlashbang,10168,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10168,,,,365,2
76561197989744167,apEX,CFlashbang,10168,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10168,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10176,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10176,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10176,,,,341,2
76561198850020186,latto,CSmokeGrenade,10176,,,,343,2
76561198850020186,latto,CFlashbang,10176,,,,345,2
76561197973140692,mezii,CFlashbang,10176,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10176,,,,360,2
76561198113666193,ZywOo,CFlashbang,10176,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10176,,,,365,2
76561197989744167,apEX,CFlashbang,10176,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10176,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10184,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10184,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10184,,,,341,2
76561198850020186,latto,CSmokeGrenade,10184,,,,343,2
76561198850020186,latto,CFlashbang,10184,,,,345,2
76561197973140692,mezii,CFlashbang,10184,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10184,,,,360,2
76561198113666193,ZywOo,CFlashbang,10184,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10184,,,,365,2
76561197989744167,apEX,CFlashbang,10184,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10184,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10192,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10192,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10192,,,,341,2
76561198850020186,latto,CSmokeGrenade,10192,,,,343,2
76561198850020186,latto,CFlashbang,10192,,,,345,2
76561197973140692,mezii,CFlashbang,10192,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10192,,,,360,2
76561198113666193,ZywOo,CFlashbang,10192,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10192,,,,365,2
76561197989744167,apEX,CFlashbang,10192,,,,369,2
76561198074017668,lux,CSmokeGrenadeProjectile,10192,1395.4062,532.75,120.1875,376,2
76561197989744167,apEX,CSmokeGrenade,10200,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10200,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10200,,,,341,2
76561198850020186,latto,CFlashbang,10200,,,,345,2
76561197973140692,mezii,CFlashbang,10200,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10200,,,,360,2
76561198113666193,ZywOo,CFlashbang,10200,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10200,,,,365,2
76561197989744167,apEX,CFlashbang,10200,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10208,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10208,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10208,,,,341,2
76561197973140692,mezii,CFlashbang,10208,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10208,,,,360,2
76561198113666193,ZywOo,CFlashbang,10208,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10208,,,,365,2
76561197989744167,apEX,CFlashbang,10208,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10216,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10216,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10216,,,,341,2
76561197973140692,mezii,CFlashbang,10216,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10216,,,,360,2
76561198113666193,ZywOo,CFlashbang,10216,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10216,,,,365,2
76561197989744167,apEX,CFlashbang,10216,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10224,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10224,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10224,,,,341,2
76561197973140692,mezii,CFlashbang,10224,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10224,,,,360,2
76561198113666193,ZywOo,CFlashbang,10224,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10224,,,,365,2
76561197989744167,apEX,CFlashbang,10224,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10232,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10232,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10232,,,,341,2
76561197973140692,mezii,CFlashbang,10232,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10232,,,,360,2
76561198113666193,ZywOo,CFlashbang,10232,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10232,,,,365,2
76561197989744167,apEX,CFlashbang,10232,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10240,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10240,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10240,,,,341,2
76561197973140692,mezii,CFlashbang,10240,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10240,,,,360,2
76561198113666193,ZywOo,CFlashbang,10240,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10240,,,,365,2
76561197989744167,apEX,CFlashbang,10240,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10248,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10248,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10248,,,,341,2
76561197973140692,mezii,CFlashbang,10248,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10248,,,,360,2
76561198113666193,ZywOo,CFlashbang,10248,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10248,,,,365,2
76561197989744167,apEX,CFlashbang,10248,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10256,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10256,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10256,,,,341,2
76561197973140692,mezii,CFlashbang,10256,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10256,,,,360,2
76561198113666193,ZywOo,CFlashbang,10256,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10256,,,,365,2
76561197989744167,apEX,CFlashbang,10256,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10264,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10264,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10264,,,,341,2
76561197973140692,mezii,CFlashbang,10264,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10264,,,,360,2
76561198113666193,ZywOo,CFlashbang,10264,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10264,,,,365,2
76561197989744167,apEX,CFlashbang,10264,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10272,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10272,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10272,,,,341,2
76561197973140692,mezii,CFlashbang,10272,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10272,,,,360,2
76561198113666193,ZywOo,CFlashbang,10272,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10272,,,,365,2
76561197989744167,apEX,CFlashbang,10272,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10280,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10280,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10280,,,,341,2
76561197973140692,mezii,CFlashbang,10280,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10280,,,,360,2
76561198113666193,ZywOo,CFlashbang,10280,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10280,,,,365,2
76561197989744167,apEX,CFlashbang,10280,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10288,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10288,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10288,,,,341,2
76561197973140692,mezii,CFlashbang,10288,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10288,,,,360,2
76561198113666193,ZywOo,CFlashbang,10288,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10288,,,,365,2
76561197989744167,apEX,CFlashbang,10288,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10296,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10296,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10296,,,,341,2
76561197973140692,mezii,CFlashbang,10296,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10296,,,,360,2
76561198113666193,ZywOo,CFlashbang,10296,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10296,,,,365,2
76561197989744167,apEX,CFlashbang,10296,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10304,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10304,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10304,,,,341,2
76561197973140692,mezii,CFlashbang,10304,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10304,,,,360,2
76561198113666193,ZywOo,CFlashbang,10304,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10304,,,,365,2
76561197989744167,apEX,CFlashbang,10304,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10312,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10312,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10312,,,,341,2
76561197973140692,mezii,CFlashbang,10312,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10312,,,,360,2
76561198113666193,ZywOo,CFlashbang,10312,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10312,,,,365,2
76561197989744167,apEX,CFlashbang,10312,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10320,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10320,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10320,,,,341,2
76561197973140692,mezii,CFlashbang,10320,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10320,,,,360,2
76561198113666193,ZywOo,CFlashbang,10320,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10320,,,,365,2
76561197989744167,apEX,CFlashbang,10320,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10328,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10328,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10328,,,,341,2
76561197973140692,mezii,CFlashbang,10328,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10328,,,,360,2
76561198113666193,ZywOo,CFlashbang,10328,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10328,,,,365,2
76561197989744167,apEX,CFlashbang,10328,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10336,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10336,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10336,,,,341,2
76561197973140692,mezii,CFlashbang,10336,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10336,,,,360,2
76561198113666193,ZywOo,CFlashbang,10336,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10336,,,,365,2
76561197989744167,apEX,CFlashbang,10336,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10344,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10344,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10344,,,,341,2
76561197973140692,mezii,CFlashbang,10344,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10344,,,,360,2
76561198113666193,ZywOo,CFlashbang,10344,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10344,,,,365,2
76561197989744167,apEX,CFlashbang,10344,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10352,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10352,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10352,,,,341,2
76561197973140692,mezii,CFlashbang,10352,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10352,,,,360,2
76561198113666193,ZywOo,CFlashbang,10352,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10352,,,,365,2
76561197989744167,apEX,CFlashbang,10352,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10360,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10360,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10360,,,,341,2
76561197973140692,mezii,CFlashbang,10360,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10360,,,,360,2
76561198113666193,ZywOo,CFlashbang,10360,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10360,,,,365,2
76561197989744167,apEX,CFlashbang,10360,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10368,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10368,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10368,,,,341,2
76561197973140692,mezii,CFlashbang,10368,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10368,,,,360,2
76561198113666193,ZywOo,CFlashbang,10368,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10368,,,,365,2
76561197989744167,apEX,CFlashbang,10368,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10376,,,,333,2
76561197973140692,mezii,CSmokeGrenade,10376,,,,334,2
76561197989744167,apEX,CIncendiaryGrenade,10376,,,,341,2
76561197973140692,mezii,CFlashbang,10376,,,,354,2
76561198113666193,ZywOo,CSmokeGrenade,10376,,,,360,2
76561198113666193,ZywOo,CFlashbang,10376,,,,361,2
76561197978835160,flameZ,CSmokeGrenade,10376,,,,365,2
76561197989744167,apEX,CFlashbang,10376,,,,369,2
76561197989744167,apEX,CSmokeGrenade,10384,,,,333,2
