armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
0,-221.26514,-268.5984,-215.96875,71.0,BombsiteA,Brollan,76561198138828475,t,ct,0,22,56,chest,t,5496,357.40317,381.8476,-215.96875,78,BombsiteA,siuhy,76561198150673360,ct,glock,22,1
0,356.68405,382.4495,-215.96875,56.0,BombsiteA,siuhy,76561198150673360,ct,ct,0,37,34,stomach,t,5515,-206.53198,-281.46814,-208.96875,71,BombsiteA,Brollan,76561198138828475,t,hkp2000,37,1
0,351.22913,385.96814,-215.96875,56.0,BombsiteA,siuhy,76561198150673360,ct,ct,0,29,5,chest,t,5559,-174.97693,-285.9569,-215.96875,34,BombsiteA,Brollan,76561198138828475,t,hkp2000,29,1
0,350.622,385.06058,-215.96875,56.0,BombsiteA,siuhy,76561198150673360,ct,ct,0,119,0,head,t,5573,-169.1015,-285.25885,-215.96875,5,BombsiteA,Brollan,76561198138828475,t,hkp2000,5,1
0,-216.88293,36.8384,-215.96875,100.0,ElectricalBox,Jimpphat,76561198855375325,t,ct,0,24,32,chest,t,5618,357.39166,376.27634,-215.96875,56,BombsiteA,siuhy,76561198150673360,ct,glock,24,1
0,-218.25952,37.338097,-215.96875,100.0,ElectricalBox,Jimpphat,76561198855375325,t,ct,0,24,8,chest,t,5646,364.01517,368.89017,-215.96875,32,BombsiteA,siuhy,76561198150673360,ct,glock,24,1
0,-219.9148,40.17805,-215.96875,100.0,ElectricalBox,Jimpphat,76561198855375325,t,ct,0,24,0,right_arm,t,5656,371.3058,359.44986,-215.96875,8,BombsiteA,siuhy,76561198150673360,ct,glock,8,1
100,-235.40118,85.733765,-215.96875,100.0,ElectricalBox,Jimpphat,76561198855375325,t,ct,0,88,0,head,t,5787,690.4737,-44.716797,-215.96875,10,BombsiteA,ultimate,76561198283989223,ct,glock,10,1
100,-406.59845,-365.1167,-214.96875,100.0,LongDog,Spinx,76561198063336407,t,ct,0,93,7,head,t,5902,-1175.3336,-365.27936,-132.96875,100,LongDog,Twistzz,76561198016255205,ct,glock,93,1
100,-1173.6509,-370.33167,-132.96875,7.0,LongDog,Twistzz,76561198016255205,ct,ct,0,121,0,head,t,5965,-406.6787,-332.07166,-214.8451,100,LongDog,Spinx,76561198063336407,t,hkp2000,100,1
